id,title,handle,status,product_type,group,collections,price_eur,max_price_eur,total_inventory,tracks_inventory,inventory_policy,variants,unbuyable_dead_end,has_dimensions,dimensions_value,has_what_fits,has_lead_time,has_materials_craft,has_siblings,has_seo_title,has_seo_description,has_description,description_chars,description_under_200,has_image,image_count,online_store_url
15967656837445,Grey Square Sunglasses,grey-square-sunglasses,ACTIVE,Sunglasses,Sunglasses,Eyewear,350.00,350.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,478,false,true,2,https://www.oberndoerferco.com/en-de/products/grey-square-sunglasses
15966083612997,Narcos Glasses - Bottle Green,transparent-green-acetate-aviator-sunglasses,ACTIVE,Sunglasses,Sunglasses,Eyewear,425.00,425.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,684,false,true,2,https://www.oberndoerferco.com/en-de/products/transparent-green-acetate-aviator-sunglasses
15966008639813,Narcos Glasses - Smoke Grey,milano-transparent-grey-acetate-aviator-sunglasses,ACTIVE,Sunglasses,Sunglasses,Eyewear,425.00,425.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,640,false,true,2,https://www.oberndoerferco.com/en-de/products/milano-transparent-grey-acetate-aviator-sunglasses
15966095376709,Tortoise Rectangle Sunglasses,tortoise-rectangle-sunglasses,ACTIVE,Sunglasses,Sunglasses,Eyewear,390.00,390.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,473,false,true,2,https://www.oberndoerferco.com/en-de/products/tortoise-rectangle-sunglasses
15967343214917,Tortoise Square Sunglasses,tortoise-square-sunglasses,ACTIVE,Sunglasses,Sunglasses,Eyewear,350.00,350.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,472,false,true,2,https://www.oberndoerferco.com/en-de/products/tortoise-square-sunglasses
8625613340997,Black Leather Tray,black-leather-tray,ACTIVE,Leather Tray,Trays,Featured products; Home Accessories; Products,129.00,129.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,183,true,true,3,https://www.oberndoerferco.com/en-de/products/black-leather-tray
8625605509445,Black and Yellow Leather Tray,black-and-yellow-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,213,false,true,3,https://www.oberndoerferco.com/en-de/products/black-and-yellow-leather-tray
8625501503813,Brown Leather Tray,brown-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,3,true,DENY,1,false,false,,false,false,false,true,true,true,true,183,true,true,3,https://www.oberndoerferco.com/en-de/products/brown-leather-tray
8625514578245,Dark Blue Leather Tray,dark-blue-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,3,true,DENY,1,false,false,,false,false,false,true,true,true,true,187,true,true,3,https://www.oberndoerferco.com/en-de/products/dark-blue-leather-tray
8625603772741,Dark Green Leather Tray,dark-green-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,188,true,true,3,https://www.oberndoerferco.com/en-de/products/dark-green-leather-tray
8625607835973,Dark Green and Brown Leather Tray,dark-green-brown-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,198,true,true,3,https://www.oberndoerferco.com/en-de/products/dark-green-brown-leather-tray
8625609670981,Red Leather Tray,red-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,181,true,true,3,https://www.oberndoerferco.com/en-de/products/red-leather-tray
8625609965893,White/Blue Leather Tray,white-blue-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,false,true,true,184,true,true,3,https://www.oberndoerferco.com/en-de/products/white-blue-leather-tray
8625517429061,Yellow and Brown Leather Tray,yellow-and-brown-leather-tray,ACTIVE,Leather Tray,Trays,Home Accessories; Products,129.00,129.00,2,true,DENY,1,false,false,,false,false,false,true,false,true,true,198,true,true,3,https://www.oberndoerferco.com/en-de/products/yellow-and-brown-leather-tray
8772075258181,Blue Alligator Wallet,blue-alligator-wallet,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,765.00,765.00,0,true,CONTINUE,1,false,false,,false,false,true,false,true,true,true,451,false,true,5,https://www.oberndoerferco.com/en-de/products/blue-alligator-wallet
9191652393285,Crocodile Passport Holder,crocodile-passport-holder,ACTIVE,Wallet,Wallets,Products,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,false,false,false,true,419,false,true,6,https://www.oberndoerferco.com/en-de/products/crocodile-passport-holder
9198920958277,Crocodile Wallet - Black/Khaki,crocodile-wallet-black,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,2,true,DENY,2,false,false,,false,false,true,true,true,true,true,656,false,true,10,https://www.oberndoerferco.com/en-de/products/crocodile-wallet-black
9198921810245,Crocodile Wallet - Chocolate,crocodile-brown-wallet,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,true,true,true,true,653,false,true,7,https://www.oberndoerferco.com/en-de/products/crocodile-brown-wallet
9191652950341,Crocodile Wallet - Cognac,crocodile-wallet-brown,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,0,true,CONTINUE,1,false,false,,false,false,true,true,true,true,true,627,false,true,7,https://www.oberndoerferco.com/en-de/products/crocodile-wallet-brown
9198904541509,Crocodile Wallet - Dark Blue,crocodile-wallet-blue,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,true,true,true,true,648,false,true,8,https://www.oberndoerferco.com/en-de/products/crocodile-wallet-blue
9191651836229,Crocodile Wallet - Grey,alligator-wallet-grey,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,true,true,true,true,647,false,true,7,https://www.oberndoerferco.com/en-de/products/alligator-wallet-grey
9198894580037,Crocodile Wallet - Light Brown,crocodile-wallet,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,true,true,true,true,649,false,true,7,https://www.oberndoerferco.com/en-de/products/crocodile-wallet
9198919483717,Crocodile Wallet - Turquoise,crocodile-wallet-turquoise,ACTIVE,Wallet,Wallets,Products; Small Leather Goods,720.00,720.00,1,true,DENY,1,false,false,,false,false,true,true,true,true,true,651,false,true,8,https://www.oberndoerferco.com/en-de/products/crocodile-wallet-turquoise
8607785320773,3-Place Watch Box - Blue,blue-3-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,600,false,true,7,https://www.oberndoerferco.com/en-de/products/blue-3-places-watchbox
8607781519685,3-Place Watch Box - Dark Green,dark-green-3-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,606,false,true,8,https://www.oberndoerferco.com/en-de/products/dark-green-3-places-watchbox
8607785877829,3-Place Watch Box - Green,green-3-place-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,601,false,true,8,https://www.oberndoerferco.com/en-de/products/green-3-place-watchbox
8607783158085,3-Place Watch Box - Grey,grey-3-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,600,false,true,9,https://www.oberndoerferco.com/en-de/products/grey-3-places-watchbox
8607785517381,3-Place Watch Box - Red,red-3-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,599,false,true,7,https://www.oberndoerferco.com/en-de/products/red-3-places-watchbox
8607784829253,3-Place Watch Box - Yellow,yellow-3-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products; Travel,395.00,395.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,602,false,true,8,https://www.oberndoerferco.com/en-de/products/yellow-3-places-watchbox
8746129785157,8-Place Watch Box - Black Classic,8-place-watchbox-black,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,455,false,true,7,https://www.oberndoerferco.com/en-de/products/8-place-watchbox-black
8607787155781,8-Place Watch Box - Black Stud,black-8-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1682.00,1682.00,2,true,DENY,1,false,false,,false,false,true,true,true,true,true,573,false,true,7,https://www.oberndoerferco.com/en-de/products/black-8-places-watchbox
8746131521861,8-Place Watch Box - Brown,8-place-watchbox-brown,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,369,false,true,7,https://www.oberndoerferco.com/en-de/products/8-place-watchbox-brown
8622973714757,8-Place Watch Box - Green,green-8-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,341,false,true,8,https://www.oberndoerferco.com/en-de/products/green-8-places-watchbox
8622976762181,8-Place Watch Box - Grey,grey-8-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,347,false,true,7,https://www.oberndoerferco.com/en-de/products/grey-8-places-watchbox
8746124771653,8-Place Watch Box - Orange,orange-8-place-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,348,false,true,7,https://www.oberndoerferco.com/en-de/products/orange-8-place-watchbox
8622976532805,8-Place Watch Box - Red,red-8-place-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,339,false,true,6,https://www.oberndoerferco.com/en-de/products/red-8-place-watchbox
8746118480197,8-Place Watch Box - Turquoise,turquoise-8-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,1,true,DENY,1,false,false,,false,false,false,true,true,true,true,351,false,true,9,https://www.oberndoerferco.com/en-de/products/turquoise-8-places-watchbox
8622975025477,8-Place Watch Box - Turquoise & Black,turquoise-and-black-8-places-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,1490.00,1490.00,2,true,DENY,1,false,false,,false,false,false,true,true,true,true,355,false,true,8,https://www.oberndoerferco.com/en-de/products/turquoise-and-black-8-places-watchbox
8772078076229,8-Place XL Watch Box,premium-8-place-watchbox,ACTIVE,Watchbox,Watch boxes,Featured products; Trunks; Products,3389.00,3389.00,0,true,CONTINUE,1,false,false,,false,false,true,false,true,true,true,393,false,true,9,https://www.oberndoerferco.com/en-de/products/premium-8-place-watchbox
15610904117573,Gold Trunk mini x Trax Nyc,mini-trunk-x-traxnyc,ACTIVE,Watchbox,Watch boxes,Trunks; Products; JEWELRY; New In; Oberndörfer x Trax NYC,2230.00,2230.00,1,true,DENY,1,false,false,,false,false,true,false,true,true,true,460,false,true,8,https://www.oberndoerferco.com/en-de/products/mini-trunk-x-traxnyc
15873291288901,Leather Watch Box - Black,black-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In; Signature Pieces,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,503,false,true,4,https://www.oberndoerferco.com/en-de/products/black-leather-watch-box
15873601077573,Leather Watch Box - Cognac,brown-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,504,false,true,4,https://www.oberndoerferco.com/en-de/products/brown-leather-watch-box
15882245177669,Leather Watch Box - Cognac Suede,brown-suede-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,545,false,true,4,https://www.oberndoerferco.com/en-de/products/brown-suede-leather-watch-box
15880722972997,Leather Watch Box - Dark Green,green-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,508,false,true,4,https://www.oberndoerferco.com/en-de/products/green-leather-watch-box
15875055059269,Leather Watch Box - Jeans Blue,blue-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,508,false,true,4,https://www.oberndoerferco.com/en-de/products/blue-leather-watch-box
15882231841093,Leather Watch Box - Navy Blue,navy-blue-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,507,false,true,4,https://www.oberndoerferco.com/en-de/products/navy-blue-leather-watch-box
15878443663685,Leather Watch Box - Pastel Blue,pastel-blue-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,509,false,true,4,https://www.oberndoerferco.com/en-de/products/pastel-blue-leather-watch-box
15879183368517,Leather Watch Box - Pastel Pink,pink-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,509,false,true,4,https://www.oberndoerferco.com/en-de/products/pink-leather-watch-box
15881145385285,Leather Watch Box - Yellow,yellow-leather-watch-box,ACTIVE,Watchbox,Watch boxes,Trunks; Travel; New In,1110.00,1110.00,1,true,DENY,1,false,true,L 17.5 cm × W 10.5 cm × H 7.5 cm (6.9 × 4.1 × 3 in),false,false,false,true,true,true,true,504,false,true,4,https://www.oberndoerferco.com/en-de/products/yellow-leather-watch-box
16175716303173,Hoodie OBERNDÖRFER MILANO,wordmark-hoodie,DRAFT,Hoodie,Apparel,Ready to Wear,180.00,180.00,0,true,CONTINUE,15,false,false,,false,false,true,false,true,true,true,411,false,true,6,
16175785378117,Hoodie OM,initials-hoodie,DRAFT,Hoodie,Apparel,Ready to Wear,180.00,180.00,0,true,CONTINUE,15,false,false,,false,false,true,false,true,true,true,418,false,true,6,
16175785541957,Hoodie with Logo,lattice-hoodie,DRAFT,Hoodie,Apparel,Ready to Wear,180.00,180.00,0,true,CONTINUE,15,false,false,,false,false,true,false,true,true,true,522,false,true,6,
16116118946117,Short sleeved T-Shirt,milano-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,355,false,true,4,
16116118028613,The Crest T-Shirt,crest-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,474,false,true,4,
16116118585669,The Gothic T-Shirt,gothic-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,431,false,true,4,
16110266253637,The Monogram Puffer Jacket - Black,monogram-puffer-jacket-black,DRAFT,Jacket,Apparel,Products; Ready to Wear,0.00,0.00,0,false,DENY,1,false,false,,false,false,true,false,false,true,true,678,false,true,2,
16110269563205,The Monogram Puffer Jacket - Brown,monogram-puffer-jacket-brown,DRAFT,Jacket,Apparel,Products; Ready to Wear,0.00,0.00,0,false,DENY,1,false,false,,false,false,true,false,false,true,true,683,false,true,2,
16110268612933,The Monogram Puffer Jacket - Military Green,monogram-puffer-jacket-military-green,DRAFT,Jacket,Apparel,Products; Ready to Wear,0.00,0.00,0,false,DENY,1,false,false,,false,false,true,false,false,true,true,687,false,true,2,
16110267531589,The Monogram Puffer Jacket - Navy,monogram-puffer-jacket-navy,DRAFT,Jacket,Apparel,Products; Ready to Wear,0.00,0.00,0,false,DENY,1,false,false,,false,false,true,false,false,true,true,682,false,true,2,
16116118847813,The Serigraph T-Shirt,serigraph-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,328,false,true,4,
16116118520133,The Star T-Shirt,star-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,363,false,true,4,
16116118094149,The Wordmark T-Shirt,wordmark-t-shirt,DRAFT,T-Shirt,Apparel,Products; Ready to Wear,0.00,0.00,0,false,CONTINUE,10,false,false,,false,false,true,false,false,true,true,416,false,true,4,
8770714566981,Black Crocodile Backpack,copy-of-green-crocodile-backpack,DRAFT,Backpack,Bags & travel,Products,7630.00,7630.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,794,false,true,3,
8770611347781,Black Golf Bag,black-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,13950.00,13950.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,702,false,true,4,
8769356366149,Black Weekend Bag with Crocodile,unbenannt-1-jan-_23-11,DRAFT,Travel Bag,Bags & travel,Featured products; Products,9250.00,9250.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,803,false,true,3,
8770596602181,Black and Orange Golf Bag,copy-of-black-and-white-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,11580.00,11580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,702,false,true,2,
8770350776645,Black and Red Alligator Trolley,black-and-red-crocodile-trolley,DRAFT,Trolley,Bags & travel,,40575.00,40575.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,736,false,true,3,
8770588115269,Black and White Golf Bag,copy-of-orange-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,11200.00,11200.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,696,false,true,2,
8770220622149,Blue Crocodile Cabin Trolley,blue-crocodile-cabin-trolley,DRAFT,Trolley,Bags & travel,,77500.00,77500.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,798,false,true,7,
8769706950981,Blue Crocodile Trolley,blue-alligator-trolley,DRAFT,Trolley,Bags & travel,,82500.00,82500.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,786,false,true,4,
8769366032709,Blue Weekend Bag with Crocodile details,blue-weekend-bag-with-crocodile-details,DRAFT,Travel Bag,Bags & travel,Featured products; Products,9250.00,9250.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,802,false,true,3,
8769365246277,Brown Crocodile Weekend Bag,brown-crocodile-weekend-bag,DRAFT,Travel Bag,Bags & travel,Featured products; Products,14200.00,14200.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,790,false,true,3,
8770561704261,Brown and Orange Ostrich Golf Bag,brown-and-orange-ostrich-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,17500.00,17500.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,690,false,true,4,
8770620981573,Dark Blue Alligator Golf Bag,copy-of-black-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,49580.00,49580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,723,false,true,3,
8770713944389,Green Crocodile Backpack,green-crocodile-backpack,DRAFT,Backpack,Bags & travel,Products,15280.00,15280.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,794,false,true,4,
14834400133445,Handmade Italian Leather Duffle Bag,black-weekend-bag-with-crocodile-copy,DRAFT,Travel Bag,Bags & travel,Featured products; Products,2600.00,2600.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,1540,false,true,8,
8770566979909,Orange Golf Bag,copy-of-brown-and-orange-ostrich-golf-bag,DRAFT,Golfbag,Bags & travel,Featured products; Products; Golfbags,9200.00,9200.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,692,false,true,4,
15861759803717,SAC,sac-italian-black-leather-backpack,DRAFT,Backpack,Bags & travel,Products; Travel; Bags; New In,2120.00,2120.00,1,true,DENY,1,false,true,L 28 cm × W 19 cm × H 9 cm (11 × 7.5 × 3.5 in),false,false,false,false,true,true,true,1144,false,true,6,
8769367245125,Black Crocodile Briefcase,black-crocodile-briefcase,DRAFT,Handbag,Handbags,Products; Travel; Bags,14980.00,14980.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,669,false,true,4,
8769427898693,Black Crocodile Document Holder,black-crocodile-document-holder,DRAFT,Handbag,Handbags,Products; Bags,13580.00,13580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,781,false,true,3,
8769413611845,Blue Crocodile Bag,blue-crocodile-bag,DRAFT,Handbag,Handbags,Featured products; Products; Bags,14780.00,14780.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,681,false,true,4,
8769442808133,Blue Crocodile Document Holder,blue-crocodile-document-holder,DRAFT,Handbag,Handbags,Products; Bags,13580.00,13580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,780,false,true,4,
8769685356869,Brown Crocodile Document Holder,brown-crocodile-document-holder,DRAFT,Handbag,Handbags,Products; Bags,13580.00,13580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,781,false,true,3,
8769356497221,Brown Ostrich Bag,brown-ostrich-bag,DRAFT,Handbag,Handbags,Featured products; Products; Bags,7850.00,7850.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,644,false,true,4,
8769687781701,Brown Ostrich Document Holder,brown-ostrich-document-holder,DRAFT,Handbag,Handbags,Products; Bags,8890.00,8890.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,947,false,true,3,
8769687224645,Grey Crocodile Document Holder,grey-crocodile-document-holder,DRAFT,Handbag,Handbags,Products; Bags,13750.00,13750.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,780,false,true,4,
9576746713413,Handcrafted Italian Crochet Handbag,handcrafted-italian-crochet-handbag,DRAFT,Handbag,Handbags,Featured products; Products; Bags,279.00,329.00,12,true,DENY,12,false,false,,false,false,false,false,false,false,true,1040,false,true,7,
9392600285509,The Mirror Handbag,milano-handbag-blue,DRAFT,Handbag,Handbags,Featured products; Products; Bags,1675.00,1675.00,0,true,DENY,1,true,true,L 18.5 cm × W 7 cm × H 11 cm (7.3 × 2.8 × 4.3 in),false,false,false,false,false,false,true,866,false,true,11,
14844637380933,Tote Leather Bag,tote-leather-bag,DRAFT,Handbag,Handbags,Featured products; Products; Travel; Bags,2120.00,2120.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,662,false,true,6,
14845909532997,Weekend Bag,leather-duffel-bag-copy,DRAFT,Handbag,Handbags,Featured products; Products; Travel; Bags,1950.00,1950.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,324,false,true,8,
8770447671621,White and Grey Crocodile Document Holder,white-and-grey-crocodile-document-holder,DRAFT,Handbag,Handbags,Products; Bags,13580.00,13580.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,793,false,true,3,
14917769363781,18K Gold VVS Diamonds & Black Diamonds Flower Ring,18k-white-gold-vvs-diamonds-black-diamonds-flower-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,9600.00,9600.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,890,false,true,7,
14916822630725,18K White Gold Blue Sapphire & Diamond Ring,rubin-snake-diamond-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,10500.00,10500.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,985,false,true,6,
14916746838341,18K White Gold VVS Diamonds & Black Diamonds Flower Ring,18k-white-gold-with-pink-diamond-ring-copy,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,17200.00,17200.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,902,false,true,5,
8682598334789,18k Rose Gold Butterfly Bracelet,18k-rose-gold-butterfly-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,780.00,780.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,763,false,true,5,
8681957491013,18k White Gold 3 Pendant Bracelet,18k-white-gold-3-pendant-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,790.00,790.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,1052,false,true,5,
8682645225797,18k White Gold Angel Bracelet,18k-white-gold-angel-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,990.00,990.00,1,true,DENY,1,false,false,,false,false,false,false,true,true,true,924,false,true,4,
8744540078405,18k White Gold Blue Sapphire Bracelet,18k-white-gold-blue-sapphire-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,8820.00,8820.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,95,true,true,5,
8709253497157,18k White Gold Blue Sapphire Ring,18k-white-gold-blue-sapphire-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,11700.00,11700.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,178,true,true,8,
8682611802437,18k White Gold Bow Bracelet,18k-white-gold-bow-bracelet,DRAFT,Bracelet,Jewellery,BRACELETS; JEWELRY,1300.00,1300.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,891,false,true,6,
8581069013317,18k White Gold Bow Necklace,18k-white-gold-bow-necklace,DRAFT,Necklace,Jewellery,NECKLACES; Featured products; JEWELRY,1450.00,1450.00,1,true,CONTINUE,1,false,false,,false,false,false,false,true,true,true,1055,false,true,5,
8710049202501,18k White Gold Diamond Bracelet,18k-white-gold-diamond-bracelet,DRAFT,High Jewelry,Jewellery,BRACELETS; HIGH JEWELRY; JEWELRY,90000.00,90000.00,0,true,DENY,1,true,false,,false,false,false,false,false,false,true,55,true,true,10,
8744532476229,18k White Gold Diamond Bracelet,18k-white-gold-diamond-bracelet-1,DRAFT,High Jewelry,Jewellery,BRACELETS; HIGH JEWELRY; JEWELRY,19920.00,19920.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,89,true,true,6,
8708661674309,18k White Gold Diamond Ring,18k-white-gold-diamond-baguette-ring,DRAFT,High Jewelry,Jewellery,RINGS; HIGH JEWELRY; JEWELRY,8530.00,8530.00,1,true,DENY,17,false,false,,false,false,false,false,false,false,true,321,false,true,7,
8708686774597,18k White Gold Diamonds Long Drop Stud Earrings,18k-white-gold-diamonds-pendant-earring,DRAFT,High Jewelry,Jewellery,EARRINGS; HIGH JEWELRY; JEWELRY,23290.00,23290.00,1,true,DENY,1,false,false,,false,false,false,false,false,false,true,86,true,true,5,
